protocol,tool,run,time_hour,coverage
Tinydtls,SNPSFuzzer-tmp,8,21,692
Tinydtls,SNPSFuzzer-tmp,8,22,696
Tinydtls,SNPSFuzzer-tmp,8,23,705
Tinydtls,SNPSFuzzer-tmp,8,24,705
Tinydtls,SNPSFuzzer-tmp,9,0,9
Tinydtls,SNPSFuzzer-tmp,9,1,175
Tinydtls,SNPSFuzzer-tmp,9,2,282
Tinydtls,SNPSFuzzer-tmp,9,3,360
Tinydtls,SNPSFuzzer-tmp,9,4,422
Tinydtls,SNPSFuzzer-tmp,9,5,472
Tinydtls,SNPSFuzzer-tmp,9,6,504
Tinydtls,SNPSFuzzer-tmp,9,7,542
Tinydtls,SNPSFuzzer-tmp,9,8,566
Tinydtls,SNPSFuzzer-tmp,9,9,582
Tinydtls,SNPSFuzzer-tmp,9,10,583
Tinydtls,SNPSFuzzer-tmp,9,11,583
Tinydtls,SNPSFuzzer-tmp,9,12,592
Tinydtls,SNPSFuzzer-tmp,9,13,592
Tinydtls,SNPSFuzzer-tmp,9,14,605
Tinydtls,SNPSFuzzer-tmp,9,15,608
Tinydtls,SNPSFuzzer-tmp,9,16,637
Tinydtls,SNPSFuzzer-tmp,9,17,659
Tinydtls,SNPSFuzzer-tmp,9,18,659
Tinydtls,SNPSFuzzer-tmp,9,19,661
Tinydtls,SNPSFuzzer-tmp,9,20,671
Tinydtls,SNPSFuzzer-tmp,9,21,686
Tinydtls,SNPSFuzzer-tmp,9,22,686
Tinydtls,SNPSFuzzer-tmp,9,23,686
Tinydtls,SNPSFuzzer-tmp,9,24,686
Tinydtls,SNPSFuzzer-tmp,10,0,5
Tinydtls,SNPSFuzzer-tmp,10,1,163
Tinydtls,SNPSFuzzer-tmp,10,2,286
Tinydtls,SNPSFuzzer-tmp,10,3,361
Tinydtls,SNPSFuzzer-tmp,10,4,406
Tinydtls,SNPSFuzzer-tmp,10,5,461
Tinydtls,SNPSFuzzer-tmp,10,6,490
Tinydtls,SNPSFuzzer-tmp,10,7,501
Tinydtls,SNPSFuzzer-tmp,10,8,523
Tinydtls,SNPSFuzzer-tmp,10,9,545
Tinydtls,SNPSFuzzer-tmp,10,10,556
Tinydtls,SNPSFuzzer-tmp,10,11,562
Tinydtls,SNPSFuzzer-tmp,10,12,568
Tinydtls,SNPSFuzzer-tmp,10,13,571
Tinydtls,SNPSFuzzer-tmp,10,14,571
Tinydtls,SNPSFuzzer-tmp,10,15,571
Tinydtls,SNPSFuzzer-tmp,10,16,579
Tinydtls,SNPSFuzzer-tmp,10,17,584
Tinydtls,SNPSFuzzer-tmp,10,18,588
Tinydtls,SNPSFuzzer-tmp,10,19,588
Tinydtls,SNPSFuzzer-tmp,10,20,588
Tinydtls,SNPSFuzzer-tmp,10,21,588
Tinydtls,SNPSFuzzer-tmp,10,22,591
Tinydtls,SNPSFuzzer-tmp,10,23,604
Tinydtls,SNPSFuzzer-tmp,10,24,604
Tinydtls,SNPSFuzzer,1,0,0
Tinydtls,SNPSFuzzer,1,1,91
Tinydtls,SNPSFuzzer,1,2,172
Tinydtls,SNPSFuzzer,1,3,225
Tinydtls,SNPSFuzzer,1,4,264
Tinydtls,SNPSFuzzer,1,5,284
Tinydtls,SNPSFuzzer,1,6,316
Tinydtls,SNPSFuzzer,1,7,360
Tinydtls,SNPSFuzzer,1,8,384
Tinydtls,SNPSFuzzer,1,9,401
Tinydtls,SNPSFuzzer,1,10,419
Tinydtls,SNPSFuzzer,1,11,431
Tinydtls,SNPSFuzzer,1,12,434
Tinydtls,SNPSFuzzer,1,13,450
Tinydtls,SNPSFuzzer,1,14,460
Tinydtls,SNPSFuzzer,1,15,466
Tinydtls,SNPSFuzzer,1,16,466
Tinydtls,SNPSFuzzer,1,17,483
Tinydtls,SNPSFuzzer,1,18,493
Tinydtls,SNPSFuzzer,1,19,493
Tinydtls,SNPSFuzzer,1,20,505
Tinydtls,SNPSFuzzer,1,21,505
Tinydtls,SNPSFuzzer,1,22,505
Tinydtls,SNPSFuzzer,1,23,505
Tinydtls,SNPSFuzzer,1,24,505
Tinydtls,SNPSFuzzer,2,0,4
Tinydtls,SNPSFuzzer,2,1,76
Tinydtls,SNPSFuzzer,2,2,135
Tinydtls,SNPSFuzzer,2,3,172
Tinydtls,SNPSFuzzer,2,4,218
Tinydtls,SNPSFuzzer,2,5,254
Tinydtls,SNPSFuzzer,2,6,282
Tinydtls,SNPSFuzzer,2,7,298
Tinydtls,SNPSFuzzer,2,8,309
Tinydtls,SNPSFuzzer,2,9,331
Tinydtls,SNPSFuzzer,2,10,340
Tinydtls,SNPSFuzzer,2,11,356
Tinydtls,SNPSFuzzer,2,12,358
Tinydtls,SNPSFuzzer,2,13,368
Tinydtls,SNPSFuzzer,2,14,388
Tinydtls,SNPSFuzzer,2,15,399
Tinydtls,SNPSFuzzer,2,16,401
Tinydtls,SNPSFuzzer,2,17,408
Tinydtls,SNPSFuzzer,2,18,410
Tinydtls,SNPSFuzzer,2,19,413
Tinydtls,SNPSFuzzer,2,20,413
Tinydtls,SNPSFuzzer,2,21,414
Tinydtls,SNPSFuzzer,2,22,419
Tinydtls,SNPSFuzzer,2,23,419
Tinydtls,SNPSFuzzer,2,24,419
Tinydtls,SNPSFuzzer,3,0,0
Tinydtls,SNPSFuzzer,3,1,74
Tinydtls,SNPSFuzzer,3,2,133
Tinydtls,SNPSFuzzer,3,3,190
Tinydtls,SNPSFuzzer,3,4,228
Tinydtls,SNPSFuzzer,3,5,271
Tinydtls,SNPSFuzzer,3,6,302
Tinydtls,SNPSFuzzer,3,7,310
Tinydtls,SNPSFuzzer,3,8,337
Tinydtls,SNPSFuzzer,3,9,362
Tinydtls,SNPSFuzzer,3,10,368
Tinydtls,SNPSFuzzer,3,11,384
Tinydtls,SNPSFuzzer,3,12,387
Tinydtls,SNPSFuzzer,3,13,396
Tinydtls,SNPSFuzzer,3,14,396
Tinydtls,SNPSFuzzer,3,15,396
Tinydtls,SNPSFuzzer,3,16,398
Tinydtls,SNPSFuzzer,3,17,402
Tinydtls,SNPSFuzzer,3,18,402
Tinydtls,SNPSFuzzer,3,19,402
Tinydtls,SNPSFuzzer,3,20,402
Tinydtls,SNPSFuzzer,3,21,407
Tinydtls,SNPSFuzzer,3,22,409
Tinydtls,SNPSFuzzer,3,23,413
Tinydtls,SNPSFuzzer,3,24,413
Tinydtls,SNPSFuzzer,4,0,11
Tinydtls,SNPSFuzzer,4,1,88
Tinydtls,SNPSFuzzer,4,2,162
Tinydtls,SNPSFuzzer,4,3,229
Tinydtls,SNPSFuzzer,4,4,280
Tinydtls,SNPSFuzzer,4,5,315
Tinydtls,SNPSFuzzer,4,6,342
Tinydtls,SNPSFuzzer,4,7,377
Tinydtls,SNPSFuzzer,4,8,385
Tinydtls,SNPSFuzzer,4,9,394
Tinydtls,SNPSFuzzer,4,10,405
Tinydtls,SNPSFuzzer,4,11,429
Tinydtls,SNPSFuzzer,4,12,442
Tinydtls,SNPSFuzzer,4,13,442
Tinydtls,SNPSFuzzer,4,14,447
Tinydtls,SNPSFuzzer,4,15,448
Tinydtls,SNPSFuzzer,4,16,448
Tinydtls,SNPSFuzzer,4,17,461
Tinydtls,SNPSFuzzer,4,18,461
Tinydtls,SNPSFuzzer,4,19,479
Tinydtls,SNPSFuzzer,4,20,490
Tinydtls,SNPSFuzzer,4,21,502
Tinydtls,SNPSFuzzer,4,22,502
Tinydtls,SNPSFuzzer,4,23,503
Tinydtls,SNPSFuzzer,4,24,503
Tinydtls,SNPSFuzzer,5,0,0
Tinydtls,SNPSFuzzer,5,1,93
Tinydtls,SNPSFuzzer,5,2,174
Tinydtls,SNPSFuzzer,5,3,221
Tinydtls,SNPSFuzzer,5,4,263
Tinydtls,SNPSFuzzer,5,5,299
Tinydtls,SNPSFuzzer,5,6,318
Tinydtls,SNPSFuzzer,5,7,349
Tinydtls,SNPSFuzzer,5,8,364
Tinydtls,SNPSFuzzer,5,9,379
Tinydtls,SNPSFuzzer,5,10,390
Tinydtls,SNPSFuzzer,5,11,395
Tinydtls,SNPSFuzzer,5,12,406
Tinydtls,SNPSFuzzer,5,13,412
Tinydtls,SNPSFuzzer,5,14,417
Tinydtls,SNPSFuzzer,5,15,417
Tinydtls,SNPSFuzzer,5,16,425
Tinydtls,SNPSFuzzer,5,17,444
Tinydtls,SNPSFuzzer,5,18,450
Tinydtls,SNPSFuzzer,5,19,462
Tinydtls,SNPSFuzzer,5,20,462
Tinydtls,SNPSFuzzer,5,21,466
Tinydtls,SNPSFuzzer,5,22,466
Tinydtls,SNPSFuzzer,5,23,466
Tinydtls,SNPSFuzzer,5,24,466
Tinydtls,SNPSFuzzer,6,0,11
Tinydtls,SNPSFuzzer,6,1,108
Tinydtls,SNPSFuzzer,6,2,180
Tinydtls,SNPSFuzzer,6,3,222
Tinydtls,SNPSFuzzer,6,4,266
Tinydtls,SNPSFuzzer,6,5,307
Tinydtls,SNPSFuzzer,6,6,339
Tinydtls,SNPSFuzzer,6,7,348
Tinydtls,SNPSFuzzer,6,8,361
Tinydtls,SNPSFuzzer,6,9,379
Tinydtls,SNPSFuzzer,6,10,398
Tinydtls,SNPSFuzzer,6,11,398
Tinydtls,SNPSFuzzer,6,12,407
Tinydtls,SNPSFuzzer,6,13,417
Tinydtls,SNPSFuzzer,6,14,432
Tinydtls,SNPSFuzzer,6,15,445
Tinydtls,SNPSFuzzer,6,16,455
Tinydtls,SNPSFuzzer,6,17,455
Tinydtls,SNPSFuzzer,6,18,455
Tinydtls,SNPSFuzzer,6,19,455
Tinydtls,SNPSFuzzer,6,20,467
Tinydtls,SNPSFuzzer,6,21,483
Tinydtls,SNPSFuzzer,6,22,491
Tinydtls,SNPSFuzzer,6,23,497
Tinydtls,SNPSFuzzer,6,24,503
Tinydtls,SNPSFuzzer,7,0,0
Tinydtls,SNPSFuzzer,7,1,87
Tinydtls,SNPSFuzzer,7,2,172
Tinydtls,SNPSFuzzer,7,3,220
Tinydtls,SNPSFuzzer,7,4,280
Tinydtls,SNPSFuzzer,7,5,315
Tinydtls,SNPSFuzzer,7,6,358
Tinydtls,SNPSFuzzer,7,7,371
Tinydtls,SNPSFuzzer,7,8,397
Tinydtls,SNPSFuzzer,7,9,408
Tinydtls,SNPSFuzzer,7,10,410
Tinydtls,SNPSFuzzer,7,11,425
Tinydtls,SNPSFuzzer,7,12,444
Tinydtls,SNPSFuzzer,7,13,445
Tinydtls,SNPSFuzzer,7,14,445
Tinydtls,SNPSFuzzer,7,15,451
Tinydtls,SNPSFuzzer,7,16,455
Tinydtls,SNPSFuzzer,7,17,465
Tinydtls,SNPSFuzzer,7,18,477
Tinydtls,SNPSFuzzer,7,19,480
Tinydtls,SNPSFuzzer,7,20,500
Tinydtls,SNPSFuzzer,7,21,505
Tinydtls,SNPSFuzzer,7,22,505
Tinydtls,SNPSFuzzer,7,23,505
Tinydtls,SNPSFuzzer,7,24,505
Tinydtls,SNPSFuzzer,8,0,0
Tinydtls,SNPSFuzzer,8,1,97
Tinydtls,SNPSFuzzer,8,2,171
Tinydtls,SNPSFuzzer,8,3,217
Tinydtls,SNPSFuzzer,8,4,264
Tinydtls,SNPSFuzzer,8,5,308
Tinydtls,SNPSFuzzer,8,6,353
Tinydtls,SNPSFuzzer,8,7,386
Tinydtls,SNPSFuzzer,8,8,414
Tinydtls,SNPSFuzzer,8,9,432
Tinydtls,SNPSFuzzer,8,10,451
Tinydtls,SNPSFuzzer,8,11,474
Tinydtls,SNPSFuzzer,8,12,474
Tinydtls,SNPSFuzzer,8,13,480
Tinydtls,SNPSFuzzer,8,14,480
Tinydtls,SNPSFuzzer,8,15,490
Tinydtls,SNPSFuzzer,8,16,506
Tinydtls,SNPSFuzzer,8,17,506
Tinydtls,SNPSFuzzer,8,18,506
Tinydtls,SNPSFuzzer,8,19,506
Tinydtls,SNPSFuzzer,8,20,518
Tinydtls,SNPSFuzzer,8,21,525
Tinydtls,SNPSFuzzer,8,22,531
Tinydtls,SNPSFuzzer,8,23,531
Tinydtls,SNPSFuzzer,8,24,531
Tinydtls,SNPSFuzzer,9,0,5
Tinydtls,SNPSFuzzer,9,1,86
Tinydtls,SNPSFuzzer,9,2,175
Tinydtls,SNPSFuzzer,9,3,236
Tinydtls,SNPSFuzzer,9,4,277
Tinydtls,SNPSFuzzer,9,5,309
Tinydtls,SNPSFuzzer,9,6,339
Tinydtls,SNPSFuzzer,9,7,363
Tinydtls,SNPSFuzzer,9,8,394
Tinydtls,SNPSFuzzer,9,9,413
Tinydtls,SNPSFuzzer,9,10,422
Tinydtls,SNPSFuzzer,9,11,451
Tinydtls,SNPSFuzzer,9,12,462
Tinydtls,SNPSFuzzer,9,13,477
Tinydtls,SNPSFuzzer,9,14,479
Tinydtls,SNPSFuzzer,9,15,489
Tinydtls,SNPSFuzzer,9,16,497
Tinydtls,SNPSFuzzer,9,17,497
Tinydtls,SNPSFuzzer,9,18,519
Tinydtls,SNPSFuzzer,9,19,534
Tinydtls,SNPSFuzzer,9,20,534
Tinydtls,SNPSFuzzer,9,21,534
Tinydtls,SNPSFuzzer,9,22,540
Tinydtls,SNPSFuzzer,9,23,543
Tinydtls,SNPSFuzzer,9,24,548
Tinydtls,SNPSFuzzer,10,0,2
Tinydtls,SNPSFuzzer,10,1,95
Tinydtls,SNPSFuzzer,10,2,177
Tinydtls,SNPSFuzzer,10,3,239
Tinydtls,SNPSFuzzer,10,4,275
Tinydtls,SNPSFuzzer,10,5,325
Tinydtls,SNPSFuzzer,10,6,371
Tinydtls,SNPSFuzzer,10,7,425
Tinydtls,SNPSFuzzer,10,8,436
Tinydtls,SNPSFuzzer,10,9,456
Tinydtls,SNPSFuzzer,10,10,456
Tinydtls,SNPSFuzzer,10,11,473
Tinydtls,SNPSFuzzer,10,12,479
Tinydtls,SNPSFuzzer,10,13,505
Tinydtls,SNPSFuzzer,10,14,505
Tinydtls,SNPSFuzzer,10,15,505
Tinydtls,SNPSFuzzer,10,16,506
Tinydtls,SNPSFuzzer,10,17,506
Tinydtls,SNPSFuzzer,10,18,517
Tinydtls,SNPSFuzzer,10,19,517
Tinydtls,SNPSFuzzer,10,20,520
Tinydtls,SNPSFuzzer,10,21,520
Tinydtls,SNPSFuzzer,10,22,520
Tinydtls,SNPSFuzzer,10,23,537
Tinydtls,SNPSFuzzer,10,24,542
Bftpd,AFLNET,1,0,0
Bftpd,AFLNET,1,1,129
Bftpd,AFLNET,1,2,228
Bftpd,AFLNET,1,3,310
Bftpd,AFLNET,1,4,356
Bftpd,AFLNET,1,5,409
Bftpd,AFLNET,1,6,419
Bftpd,AFLNET,1,7,443
Bftpd,AFLNET,1,8,461
Bftpd,AFLNET,1,9,487
Bftpd,AFLNET,1,10,502
Bftpd,AFLNET,1,11,502
Bftpd,AFLNET,1,12,502
Bftpd,AFLNET,1,13,513
Bftpd,AFLNET,1,14,519
Bftpd,AFLNET,1,15,519
Bftpd,AFLNET,1,16,519
Bftpd,AFLNET,1,17,530
Bftpd,AFLNET,1,18,530
Bftpd,AFLNET,1,19,532
Bftpd,AFLNET,1,20,557
Bftpd,AFLNET,1,21,557
Bftpd,AFLNET,1,22,557
Bftpd,AFLNET,1,23,567
Bftpd,AFLNET,1,24,567
Bftpd,AFLNET,2,0,0
Bftpd,AFLNET,2,1,122
Bftpd,AFLNET,2,2,218
Bftpd,AFLNET,2,3,311
Bftpd,AFLNET,2,4,379
Bftpd,AFLNET,2,5,434
Bftpd,AFLNET,2,6,458
Bftpd,AFLNET,2,7,476
Bftpd,AFLNET,2,8,476
Bftpd,AFLNET,2,9,486
Bftpd,AFLNET,2,10,511
Bftpd,AFLNET,2,11,529
Bftpd,AFLNET,2,12,537
Bftpd,AFLNET,2,13,545
Bftpd,AFLNET,2,14,545
Bftpd,AFLNET,2,15,553
Bftpd,AFLNET,2,16,565
Bftpd,AFLNET,2,17,565
Bftpd,AFLNET,2,18,572
Bftpd,AFLNET,2,19,584
Bftpd,AFLNET,2,20,584
Bftpd,AFLNET,2,21,594
Bftpd,AFLNET,2,22,624
Bftpd,AFLNET,2,23,626
Bftpd,AFLNET,2,24,631
Bftpd,AFLNET,3,0,0
Bftpd,AFLNET,3,1,131
Bftpd,AFLNET,3,2,235
Bftpd,AFLNET,3,3,313
Bftpd,AFLNET,3,4,363
Bftpd,AFLNET,3,5,412
Bftpd,AFLNET,3,6,464
Bftpd,AFLNET,3,7,498
Bftpd,AFLNET,3,8,532
Bftpd,AFLNET,3,9,548
Bftpd,AFLNET,3,10,571
Bftpd,AFLNET,3,11,586
Bftpd,AFLNET,3,12,587
Bftpd,AFLNET,3,13,598
Bftpd,AFLNET,3,14,598
Bftpd,AFLNET,3,15,598
Bftpd,AFLNET,3,16,605
Bftpd,AFLNET,3,17,612
Bftpd,AFLNET,3,18,612
Bftpd,AFLNET,3,19,626
Bftpd,AFLNET,3,20,635
Bftpd,AFLNET,3,21,635
Bftpd,AFLNET,3,22,635
Bftpd,AFLNET,3,23,635
Bftpd,AFLNET,3,24,635
Bftpd,AFLNET,4,0,1
Bftpd,AFLNET,4,1,127
Bftpd,AFLNET,4,2,206
Bftpd,AFLNET,4,3,279
Bftpd,AFLNET,4,4,335
Bftpd,AFLNET,4,5,389
Bftpd,AFLNET,4,6,419
Bftpd,AFLNET,4,7,466
Bftpd,AFLNET,4,8,470
Bftpd,AFLNET,4,9,502
Bftpd,AFLNET,4,10,515
Bftpd,AFLNET,4,11,536
Bftpd,AFLNET,4,12,547
Bftpd,AFLNET,4,13,567
Bftpd,AFLNET,4,14,570
Bftpd,AFLNET,4,15,570
Bftpd,AFLNET,4,16,589
Bftpd,AFLNET,4,17,592
Bftpd,AFLNET,4,18,598
Bftpd,AFLNET,4,19,613
Bftpd,AFLNET,4,20,613
Bftpd,AFLNET,4,21,622
Bftpd,AFLNET,4,22,622
Bftpd,AFLNET,4,23,623
Bftpd,AFLNET,4,24,625
Bftpd,AFLNET,5,0,0
Bftpd,AFLNET,5,1,122
Bftpd,AFLNET,5,2,234
Bftpd,AFLNET,5,3,320
Bftpd,AFLNET,5,4,379
Bftpd,AFLNET,5,5,429
Bftpd,AFLNET,5,6,463
Bftpd,AFLNET,5,7,506
Bftpd,AFLNET,5,8,528
Bftpd,AFLNET,5,9,549
Bftpd,AFLNET,5,10,576
Bftpd,AFLNET,5,11,580
Bftpd,AFLNET,5,12,606
Bftpd,AFLNET,5,13,606
Bftpd,AFLNET,5,14,629
Bftpd,AFLNET,5,15,631
Bftpd,AFLNET,5,16,634
Bftpd,AFLNET,5,17,634
Bftpd,AFLNET,5,18,634
Bftpd,AFLNET,5,19,634
Bftpd,AFLNET,5,20,634
Bftpd,AFLNET,5,21,635
Bftpd,AFLNET,5,22,647
Bftpd,AFLNET,5,23,651
Bftpd,AFLNET,5,24,656
Bftpd,AFLNET,6,0,0
Bftpd,AFLNET,6,1,121
Bftpd,AFLNET,6,2,237
Bftpd,AFLNET,6,3,307
Bftpd,AFLNET,6,4,383
Bftpd,AFLNET,6,5,428
Bftpd,AFLNET,6,6,465
Bftpd,AFLNET,6,7,506
Bftpd,AFLNET,6,8,542
Bftpd,AFLNET,6,9,560
Bftpd,AFLNET,6,10,571
Bftpd,AFLNET,6,11,583
Bftpd,AFLNET,6,12,597
Bftpd,AFLNET,6,13,614
Bftpd,AFLNET,6,14,621
Bftpd,AFLNET,6,15,633
Bftpd,AFLNET,6,16,654
Bftpd,AFLNET,6,17,662
Bftpd,AFLNET,6,18,669
Bftpd,AFLNET,6,19,669
Bftpd,AFLNET,6,20,669
Bftpd,AFLNET,6,21,675
Bftpd,AFLNET,6,22,677
Bftpd,AFLNET,6,23,677
Bftpd,AFLNET,6,24,681
Bftpd,AFLNET,7,0,0
Bftpd,AFLNET,7,1,141
Bftpd,AFLNET,7,2,240
Bftpd,AFLNET,7,3,310
Bftpd,AFLNET,7,4,380
Bftpd,AFLNET,7,5,425
Bftpd,AFLNET,7,6,467
Bftpd,AFLNET,7,7,492
Bftpd,AFLNET,7,8,509
Bftpd,AFLNET,7,9,529
Bftpd,AFLNET,7,10,544
Bftpd,AFLNET,7,11,561
Bftpd,AFLNET,7,12,569
Bftpd,AFLNET,7,13,569
Bftpd,AFLNET,7,14,571
Bftpd,AFLNET,7,15,585
Bftpd,AFLNET,7,16,587
Bftpd,AFLNET,7,17,589
Bftpd,AFLNET,7,18,602
Bftpd,AFLNET,7,19,602
Bftpd,AFLNET,7,20,602
Bftpd,AFLNET,7,21,603
Bftpd,AFLNET,7,22,603
Bftpd,AFLNET,7,23,603
Bftpd,AFLNET,7,24,603
Bftpd,AFLNET,8,0,5
Bftpd,AFLNET,8,1,134
Bftpd,AFLNET,8,2,236
Bftpd,AFLNET,8,3,331
Bftpd,AFLNET,8,4,388
Bftpd,AFLNET,8,5,438
Bftpd,AFLNET,8,6,470
Bftpd,AFLNET,8,7,491
Bftpd,AFLNET,8,8,509
Bftpd,AFLNET,8,9,523
Bftpd,AFLNET,8,10,542
Bftpd,AFLNET,8,11,577
Bftpd,AFLNET,8,12,580
Bftpd,AFLNET,8,13,585
Bftpd,AFLNET,8,14,591
Bftpd,AFLNET,8,15,601
Bftpd,AFLNET,8,16,608
Bftpd,AFLNET,8,17,625
Bftpd,AFLNET,8,18,625
Bftpd,AFLNET,8,19,625
Bftpd,AFLNET,8,20,625
Bftpd,AFLNET,8,21,639
Bftpd,AFLNET,8,22,639
Bftpd,AFLNET,8,23,639
Bftpd,AFLNET,8,24,646
Bftpd,AFLNET,9,0,2
Bftpd,AFLNET,9,1,121
Bftpd,AFLNET,9,2,210
Bftpd,AFLNET,9,3,277
Bftpd,AFLNET,9,4,338
Bftpd,AFLNET,9,5,379
Bftpd,AFLNET,9,6,421
Bftpd,AFLNET,9,7,422
Bftpd,AFLNET,9,8,437
Bftpd,AFLNET,9,9,445
Bftpd,AFLNET,9,10,458
Bftpd,AFLNET,9,11,465
Bftpd,AFLNET,9,12,483
Bftpd,AFLNET,9,13,483
Bftpd,AFLNET,9,14,490
Bftpd,AFLNET,9,15,501
Bftpd,AFLNET,9,16,525
Bftpd,AFLNET,9,17,525
Bftpd,AFLNET,9,18,532
Bftpd,AFLNET,9,19,532
Bftpd,AFLNET,9,20,532
Bftpd,AFLNET,9,21,543
Bftpd,AFLNET,9,22,545
Bftpd,AFLNET,9,23,559
Bftpd,AFLNET,9,24,559
Bftpd,AFLNET,10,0,5
Bftpd,AFLNET,10,1,153
Bftpd,AFLNET,10,2,256
Bftpd,AFLNET,10,3,336
Bftpd,AFLNET,10,4,396
Bftpd,AFLNET,10,5,427
Bftpd,AFLNET,10,6,478
Bftpd,AFLNET,10,7,502
Bftpd,AFLNET,10,8,530
Bftpd,AFLNET,10,9,534
Bftpd,AFLNET,10,10,537
Bftpd,AFLNET,10,11,564
Bftpd,AFLNET,10,12,570
Bftpd,AFLNET,10,13,593
Bftpd,AFLNET,10,14,599
Bftpd,AFLNET,10,15,599
Bftpd,AFLNET,10,16,613
Bftpd,AFLNET,10,17,613
Bftpd,AFLNET,10,18,624
Bftpd,AFLNET,10,19,627
Bftpd,AFLNET,10,20,627
Bftpd,AFLNET,10,21,632
Bftpd,AFLNET,10,22,656
Bftpd,AFLNET,10,23,663
Bftpd,AFLNET,10,24,664
Bftpd,AFLNWE,1,0,13
Bftpd,AFLNWE,1,1,56
Bftpd,AFLNWE,1,2,94
Bftpd,AFLNWE,1,3,111
Bftpd,AFLNWE,1,4,141
Bftpd,AFLNWE,1,5,177
Bftpd,AFLNWE,1,6,188
Bftpd,AFLNWE,1,7,224
Bftpd,AFLNWE,1,8,240
Bftpd,AFLNWE,1,9,244
Bftpd,AFLNWE,1,10,269
Bftpd,AFLNWE,1,11,278
Bftpd,AFLNWE,1,12,297
Bftpd,AFLNWE,1,13,303
Bftpd,AFLNWE,1,14,311
Bftpd,AFLNWE,1,15,324
Bftpd,AFLNWE,1,16,334
Bftpd,AFLNWE,1,17,334
Bftpd,AFLNWE,1,18,334
Bftpd,AFLNWE,1,19,350
Bftpd,AFLNWE,1,20,353
Bftpd,AFLNWE,1,21,353
Bftpd,AFLNWE,1,22,353
Bftpd,AFLNWE,1,23,353
Bftpd,AFLNWE,1,24,353
Bftpd,AFLNWE,2,0,0
Bftpd,AFLNWE,2,1,33
Bftpd,AFLNWE,2,2,57
Bftpd,AFLNWE,2,3,87
Bftpd,AFLNWE,2,4,118
Bftpd,AFLNWE,2,5,167
Bftpd,AFLNWE,2,6,170
Bftpd,AFLNWE,2,7,203
Bftpd,AFLNWE,2,8,231
Bftpd,AFLNWE,2,9,237
Bftpd,AFLNWE,2,10,252
Bftpd,AFLNWE,2,11,259
Bftpd,AFLNWE,2,12,271
Bftpd,AFLNWE,2,13,299
Bftpd,AFLNWE,2,14,314
Bftpd,AFLNWE,2,15,328
Bftpd,AFLNWE,2,16,330
Bftpd,AFLNWE,2,17,330
Bftpd,AFLNWE,2,18,332
Bftpd,AFLNWE,2,19,352
Bftpd,AFLNWE,2,20,352
Bftpd,AFLNWE,2,21,352
Bftpd,AFLNWE,2,22,357
Bftpd,AFLNWE,2,23,357
Bftpd,AFLNWE,2,24,357
Bftpd,AFLNWE,3,0,0
Bftpd,AFLNWE,3,1,24
Bftpd,AFLNWE,3,2,48
Bftpd,AFLNWE,3,3,87
Bftpd,AFLNWE,3,4,98
Bftpd,AFLNWE,3,5,103
Bftpd,AFLNWE,3,6,116
Bftpd,AFLNWE,3,7,144
Bftpd,AFLNWE,3,8,158
Bftpd,AFLNWE,3,9,167
Bftpd,AFLNWE,3,10,181
Bftpd,AFLNWE,3,11,181
Bftpd,AFLNWE,3,12,198
Bftpd,AFLNWE,3,13,212
Bftpd,AFLNWE,3,14,215
Bftpd,AFLNWE,3,15,235
Bftpd,AFLNWE,3,16,235
Bftpd,AFLNWE,3,17,254
Bftpd,AFLNWE,3,18,261
Bftpd,AFLNWE,3,19,262
Bftpd,AFLNWE,3,20,266
Bftpd,AFLNWE,3,21,269
Bftpd,AFLNWE,3,22,287
Bftpd,AFLNWE,3,23,287
Bftpd,AFLNWE,3,24,287
Bftpd,AFLNWE,4,0,12
Bftpd,AFLNWE,4,1,46
Bftpd,AFLNWE,4,2,92
Bftpd,AFLNWE,4,3,143
Bftpd,AFLNWE,4,4,165
Bftpd,AFLNWE,4,5,197
Bftpd,AFLNWE,4,6,204
Bftpd,AFLNWE,4,7,232
Bftpd,AFLNWE,4,8,251
Bftpd,AFLNWE,4,9,272
Bftpd,AFLNWE,4,10,277
Bftpd,AFLNWE,4,11,277
Bftpd,AFLNWE,4,12,294
Bftpd,AFLNWE,4,13,294
Bftpd,AFLNWE,4,14,298
Bftpd,AFLNWE,4,15,317
Bftpd,AFLNWE,4,16,326
Bftpd,AFLNWE,4,17,356
Bftpd,AFLNWE,4,18,373
Bftpd,AFLNWE,4,19,373
Bftpd,AFLNWE,4,20,378
Bftpd,AFLNWE,4,21,381
Bftpd,AFLNWE,4,22,381
Bftpd,AFLNWE,4,23,381
Bftpd,AFLNWE,4,24,381
Bftpd,AFLNWE,5,0,0
Bftpd,AFLNWE,5,1,41
Bftpd,AFLNWE,5,2,73
Bftpd,AFLNWE,5,3,84
Bftpd,AFLNWE,5,4,116
Bftpd,AFLNWE,5,5,148
Bftpd,AFLNWE,5,6,172
Bftpd,AFLNWE,5,7,187
Bftpd,AFLNWE,5,8,211
Bftpd,AFLNWE,5,9,234
Bftpd,AFLNWE,5,10,251
Bftpd,AFLNWE,5,11,252
Bftpd,AFLNWE,5,12,266
Bftpd,AFLNWE,5,13,290
Bftpd,AFLNWE,5,14,291
Bftpd,AFLNWE,5,15,324
Bftpd,AFLNWE,5,16,324
Bftpd,AFLNWE,5,17,331
Bftpd,AFLNWE,5,18,331
